current_1,current_2,current_3
2095.715635926521,2377.631189606246,118.63118960624637
2128.1029547851413,2388.1029547851413,120.10295478514108
2123.3414676030707,2398.3414676030707,138.84440452203523
2117.337893672621,2406.337893672621,120.33789367262138
2116.0843540121778,2413.0843540121778,122.0843540121776
2109.573956140661,2393.009461919779,117.57395614066075
2106.800821279004,2431.800821279004,121.80082127900418
2104.7601075510083,2434.7601075510083,122.76010755100822
2103.4480290920133,2436.4480290920133,140.44802909201346
2095.861870989979,2437.861870989979,124.861870989979
2097.0,2442.0,126.0
2091.861870989979,2447.861870989979,128.86187098997902
2128.5450358645107,2448.4480290920133,128.44802909201343
2079.7601075510083,2449.7601075510083,128.76010755100822
2075.800821279004,2452.800821279004,141.0583765275437
2073.573956140661,2453.573956140661,130.57395614066075
2103.7857731748904,2455.0843540121778,129.08435401217758
2064.337893672621,2484.877478987265,132.33789367262136
2055.34146760307,2455.34146760307,133.34146760307044
2051.1029547851413,2453.1029547851413,134.1029547851411
1914.8422737810508,2452.631189606246,139.63118960624632
2039.9359269943047,2448.935926994305,143.9359269943052
2028.0278039194989,2446.027803919498,136.23925635210904
2020.9182974150085,2442.918297415008,152.9182974150082
2014.619679282408,2443.6196792824085,158.6196792824083
2010.1449676604727,2434.144967660473,163.14496766047313
1996.5078756485293,2434.507875648529,162.5078756485297
1988.72275718712,2428.72275718712,180.72275718712
1978.804550409555,2426.804550409555,165.80455040955508
1782.7687186879275,2418.7687186879275,473.76871868792745
1781.6311896062464,2405.631189606246,479.6311896062463
1832.5909729834768,2398.40829210154,482.40829210153976
1773.1166920210007,2390.1166920210007,488.1166920210007
1768.7733263495013,2380.773326349501,496.7733263495013
1762.395336367052,4.395336367051937,506.3953363670519
1736.131888374117,2308.5846370135346,512.0
1746.604663632948,2349.604663632948,520.604663632948
1744.2266736504987,2336.2266736504985,527.2266736504987
1739.8833079789993,2325.883307979,491.2475439063921
1736.59170789846,2312.5917078984603,492.0385612935981
1730.6220565069575,2299.368810393754,552.3688103937537
1731.2312813120725,2293.2312813120725,562.2312813120725
1722.195449590445,2276.1954495904447,567.1954495904449
1715.27724281288,2266.27724281288,563.2084766526126
1711.4921243514702,2257.49212435147,588.4921243514702
1706.8550323395268,2251.855032339527,521.6880660974844
1699.3803207175918,-44.619679282408335,606.3803207175916
1691.0817025849915,2230.081702584992,-47.91829741500824
1688.9721960805011,2221.9721960805014,622.9721960805011
1685.0640730056948,2214.064073005695,632.0640730056948
1683.3688103937536,2208.368810393754,641.3688103937536
1676.897045214859,2195.8970452148587,648.897045214859
1669.6585323969296,2186.6585323969293,657.6585323969296
1674.6621063273783,2178.6621063273788,662.6621063273786
1669.9156459878225,2173.9156459878222,668.9156459878224
1665.4260438593392,2085.1125568520965,675.4260438593392
1666.199178720996,2164.199178720996,679.1991787209959
1663.2398924489917,2109.159956582378,683.2398924489918
1665.5519709079863,2152.5519709079867,684.5519709079865
1667.138129010021,2151.138129010021,689.138129010021
1668.0,2154.0,689.0
1668.138129010021,2148.138129010021,693.138129010021
1662.5519709079863,2142.5519709079867,702.5519709079865
1669.239892448992,2140.239892448992,699.2398924489918
1675.199178720996,2138.199178720996,-67.80082127900418
1681.4260438593392,2136.426043859339,707.4260438593393
1683.9156459878225,2135.9156459878222,709.9156459878225
1682.6621063273788,2133.6621063273788,714.6621063273786
1692.6585323969296,1900.6585323969296,755.6585323969296
1915.897045214859,1897.897045214859,752.897045214859
1969.3788394944029,1900.3688103937536,754.3688103937537
1927.0640730056948,1900.0640730056948,752.0640730056948
1931.972196080501,1901.972196080501,749.9721960805012
1945.081702584992,1907.081702584992,748.0817025849918
1950.380320717592,1903.380320717592,745.3803207175918
1961.855032339527,1877.7832268138973,739.8550323395269
1974.4921243514705,1911.4921243514705,732.4921243514702
1981.27724281288,1913.27724281288,729.27724281288
1980.4617479938745,1919.195449590445,723.1954495904449
2000.2312813120725,1924.2312813120725,717.2312813120725
2004.706324990188,1924.3688103937536,713.3688103937537
2022.5917078984603,1931.5917078984603,705.5917078984602
2031.883307979,1929.883307979,706.8833079789994
2039.487690632396,1985.879721347835,698.2266736504987
2053.604663632948,1933.604663632948,700.604663632948
2067.0,1939.0,696.0000000000001
2075.395336367052,1941.395336367052,692.395336367052
2088.773326349501,1943.7733263495013,686.7733263495013
2099.1166920210007,1947.1166920210007,681.1166920210007
2114.40829210154,1982.0397919341751,673.4082921015398
2127.6311896062466,1958.6311896062464,664.6311896062464
2135.7687186879275,1957.7687186879275,659.7687186879275
2151.804550409556,1958.804550409555,652.8045504095551
2163.72275718712,1963.72275718712,645.7227571871201
2172.507875648529,1965.5078756485293,637.5078756485298
2187.1449676604734,1967.1449676604727,636.1449676604732
2193.6196792824085,1968.619679282408,629.6196792824084
2205.918297415008,1971.9182974150085,559.916390589227
2214.027803919498,1970.0278039194989,625.0278039194989
2226.935926994305,1932.0976649679303,643.3487371789417
2232.631189606246,1973.6311896062464,580.6396777297795
2243.1029547851413,1974.102954785141,610.102954785141
2248.3414676030707,1976.3414676030704,604.3414676030704
2286.158077709523,1978.3378936726208,600.3378936726214
2261.0843540121778,1981.0843540121773,598.0843540121776
2267.573956140661,1982.5739561406608,591.5739561406608
2275.800821279004,1982.800821279004,554.1909941536865
2277.7601075510083,1979.7601075510083,219.76010755100825
2313.4480290920133,2176.4480290920133,213.44802909201343
2308.861870989979,2181.861870989979,205.86187098997905
2312.0,2191.0,198.0
2307.90056316666,2190.861870989979,190.86187098997905
2311.4480290920133,2194.4480290920133,228.7049910262052
68.7601075510082,2196.7601075510083,182.76010755100825
2302.800821279004,2202.800821279004,181.8008212790041
2298.573956140661,2216.573956140661,176.57395614066073
2294.0843540121778,2207.0843540121778,180.08435401217758
2287.337893672621,2207.337893672621,174.33789367262136
2197.4283287756925,2213.3414676030707,173.34146760307044
2281.102954785141,2212.102954785141,167.102954785141
2273.631189606246,2213.631189606246,162.63118960624627
2267.935926994305,2213.935926994305,157.9359269943052
2265.027803919498,2216.027803919498,154.02780391949878
2256.918297415008,2303.292552953188,147.9182974150082
2250.619679282408,2219.619679282408,144.6196792824082
2241.144967660473,2220.144967660473,143.14496766047304
2233.507875648529,2220.507875648529,137.5078756485297
2271.637904375756,2222.72275718712,148.72275718712004
2212.804550409556,2225.804550409556,126.80455040955508
2202.7687186879275,2228.7687186879275,123.76871868792736
2189.631189606246,2228.631189606246,122.63118960624624
2175.40829210154,2231.40829210154,117.4082921015398
2168.1166920210007,2234.1166920210007,112.11669202100067
2158.773326349501,2237.773326349501,17.709142168920437
2165.4763340840445,2283.105122277196,95.39533636705184
2143.0,2244.0,87.99999999999991
2130.604663632948,2245.604663632948,77.604663632948
2119.2266736504985,2248.2266736504985,72.22667365049867
2089.883307979,2254.883307979,63.88330797899927
2096.59170789846,2261.59170789846,62.59170789846007
2085.3688103937534,2265.3688103937534,53.368810393753606
2042.0584936983976,2272.2312813120725,48.23128131207249
2056.587166674301,2271.1954495904447,40.19544959044489
2052.27724281288,2279.27724281288,34.277242812879926
2034.4921243514705,2280.4921243514705,28.49212435147026
2027.8550323395268,2283.855032339527,79.85606450426798
2019.3803207175915,2289.3803207175915,11.38032071759158
1795.0817025849915,2372.0817025849915,228.0817025849917
1781.9721960805011,2368.972196080501,239.9721960805011
1771.0640730056946,2386.567255987806,250.0640730056947
1755.3688103937536,2369.368810393754,254.3688103937536
1750.897045214859,2368.8970452148587,256.8970452148589
1740.6585323969296,2366.6585323969293,264.6585323969296
1727.6621063273783,2366.6621063273788,272.66210632737864
1718.9156459878225,2364.9156459878222,276.9156459878224
1714.4260438593392,2362.426043859339,282.42604385933925
1713.199178720996,2361.199178720996,283.19917872099575
1706.2398924489917,2358.239892448992,291.2398924489918
1701.5519709079863,2359.5519709079867,225.03118468359372
1696.138129010021,2360.138129010021,361.4005852444769
1696.0,2351.0,307.0
1691.138129010021,2358.138129010021,309.138129010021
1742.8528740148638,2225.593693326564,232.8759047438469
1690.239892448992,2354.239892448992,323.2398924489918
1691.199178720996,2351.199178720996,329.1991787209958
1695.4260438593392,2349.426043859339,368.5535855331204
1697.9156459878225,2348.9156459878222,343.9156459878225
1699.6621063273788,2346.6621063273788,349.6621063273787
1699.6585323969296,2353.2618125932954,356.6585323969296
1701.897045214859,2343.897045214859,360.897045214859
1704.3688103937536,2341.368810393754,373.3688103937537
1706.0640730056948,2343.064073005695,380.0640730056948
1706.9721960805011,2344.9721960805014,390.9721960805012
1710.0817025849915,2344.081702584992,401.0817025849918
1713.3803207175918,2344.3803207175915,409.3803207175917
1713.8550323395268,2392.785374875056,422.8550323395268
1719.4921243514705,2342.4921243514705,435.4921243514704
1725.27724281288,2338.27724281288,450.2772428128801
1726.195449590445,2341.195449590445,462.195449590445
1675.8198195147515,2334.2312813120725,477.2312813120726
1735.3688103937538,2266.0369166510222,492.3688103937537
1663.6484102973773,2333.5917078984603,506.5917078984602
1753.8833079789993,2325.883307979,523.8833079789993
1747.2266736504987,2330.226673650499,539.2266736504987
1751.604663632948,2324.604663632948,556.604663632948
1756.0,2323.0,571.0
1754.395336367052,2125.395336367052,659.4566132961279
1839.7733263495013,2118.773326349501,8.773326349501444
1854.1166920210007,2113.1166920210007,805.1166920210009
1866.40829210154,2107.40829210154,808.4082921015399
1876.6311896062464,2105.6311896062466,824.6311896062464
1887.7687186879275,2093.7687186879275,833.7687186879275
1904.804550409555,2090.804550409556,841.8045504095551
1909.72275718712,2023.1209855561524,849.7227571871201
1931.5078756485293,2076.507875648529,859.5078756485298
1907.770379319978,2075.144967660473,862.1449676604731
1945.6196792824085,2069.6196792824085,849.2388665948588
1954.9182974150085,2064.9182974150085,868.9182974150083
1966.0278039194989,2060.027803919499,876.0278039194989
1976.9359269943047,2056.935926994305,879.9359269943053
1981.6311896062464,2052.631189606246,891.6311896062464
1991.102954785141,2050.1029547851413,906.774694207886
1995.3414676030704,2071.3414676030707,891.3414676030704
1998.3378936726208,2046.3378936726208,890.3378936726214
2008.0843540121773,2104.7793767657804,894.0843540121775
2012.5739561406608,2044.5739561406608,896.5739561406607
1999.800821279004,2040.800821279004,890.8008212790043
2022.7601075510083,2033.7601075510083,896.7601075510082
2024.4480290920133,2039.4480290920133,854.9574445136548
2029.861870989979,2029.861870989979,895.861870989979
2036.0,2029.0,895.0
2036.861870989979,2026.861870989979,892.861870989979
2046.4480290920133,2025.4480290920133,892.4480290920135
2045.760107551008,2022.760107551008,882.7601075510082
2047.800821279004,2021.800821279004,751.6186748632359
2051.573956140661,1989.8538910880184,870.5739561406607
2054.0843540121778,2020.0843540121773,863.0843540121775
2055.337893672621,2017.3378936726208,860.3378936726212
2058.34146760307,2014.3414676030704,846.3414676030704
2090.820676854882,2013.102954785141,838.102954785141
2063.631189606246,2007.6311896062464,829.6311896062463
2063.935926994305,2005.9359269943047,820.9359269943052
2064.027803919498,2001.0278039194989,815.0278039194988
2066.918297415008,2000.9182974150085,805.9182974150082
2067.6196792824085,1991.619679282408,795.6196792824084
2069.144967660473,1998.144967660473,546.1648385701861
2252.507875648529,1996.5078756485293,466.5078756485297
2249.72275718712,33.722757187119946,452.72275718712
2246.804550409555,1999.804550409555,439.80455040955496
2244.7687186879275,1997.7687186879275,425.7687186879274
2241.631189606246,1999.6311896062464,408.6311896062463
2237.40829210154,2002.40829210154,391.4082921015398
2234.1166920210007,2011.1166920210007,371.1166920210007
2229.773326349501,2006.7733263495013,354.7733263495013
2225.395336367052,2014.395336367052,338.395336367052
2219.0,2017.0,319.99999999999983
2214.604663632948,2021.604663632948,304.6046636329479
2215.2266736504985,2021.2266736504985,287.2266736504986
2212.883307979,2017.883307979,269.88330797899914
2206.5917078984603,2027.59170789846,253.59170789846007
2208.368810393754,2026.3688103937536,238.3688103937536
2206.2312813120725,2026.2312813120725,221.2312813120725
2203.1954495904447,2033.195449590445,204.1954495904449
2203.27724281288,2032.27724281288,192.27724281288
2200.4921243514705,2037.4921243514705,170.49212435147027
2194.8550323395266,2038.8550323395268,173.9073041396679
2188.3803207175915,2040.3803207175915,139.3803207175916
2191.0817025849915,2043.081702584992,125.08170258499167
2190.972196080501,2052.399774726029,113.9721960805011
2188.064073005695,2047.0640730056948,102.0640730056947
2184.368810393754,2104.238508503764,94.36881039375363
2183.8970452148587,2047.897045214859,84.89704521485892
2181.6585323969293,2050.6585323969293,72.65853239692954
2176.6621063273788,2048.6621063273788,68.66210632737864
2205.67472385066,2054.9156459878222,67.91564598782242
2173.426043859339,2054.426043859339,59.42604385933919
2169.199178720996,2059.199178720996,58.199178720995775
2166.239892448992,2060.239892448992,9.148444133602638
2209.432137017356,2065.5519709079867,38.551970907986544
2165.138129010021,2067.138129010021,45.13812901002099
2164.0,2087.0,39.0
2159.138129010021,2074.138129010021,31.13812901002099
2158.5519709079867,2081.5519709079867,35.55197090798656
2158.239892448992,2079.239892448992,35.2398924489918
2223.3755344725787,2320.199178720996,-3.8008212790041966
1936.4260438593392,2323.426043859339,1.426043859339302
1930.9156459878225,2326.9156459878222,106.08689368524004
1927.6621063273788,2331.6621063273788,11.662106327378694
1924.6585323969296,2331.65853239693,22.6585323969296
1920.897045214859,2337.897045214859,30.89704521485899
1915.3688103937536,2356.8373055361853,45.36881039375372
1915.0640730056948,2340.064073005695,57.06407300569477
1912.972196080501,2343.9721960805014,45.9721960805012
1912.081702584992,2352.081702584992,41.12019502570869
1900.380320717592,2352.380320717592,91.38032071759189
1906.855032339527,2355.855032339527,100.85503233952704
1896.4921243514705,2360.4921243514705,111.49212435147037
1901.27724281288,2368.27724281288,174.0175666434627
1899.195449590445,2369.195449590445,133.195449590445
1895.2312813120727,2400.5268367227804,145.2312813120726
1896.3688103937536,2382.368810393754,156.36881039375373
1891.5917078984603,2393.5917078984603,171.5917078984602
1887.6602168258305,2393.883307979,189.88330797899928
1878.2266736504987,2396.2266736504985,203.2266736504987
1882.6046636329484,2403.6046636329484,208.78233847403524
1877.0,2408.0,232.00000000000017
1794.9549009258506,2416.395336367052,249.3953363670521
1866.7733263495013,2419.773326349501,264.7733263495014
1867.1166920210007,2427.1166920210007,277.1166920210008
17.408292101539914,2433.40829210154,280.4082921015399
1859.6311896062464,2446.631189606246,300.6311896062464
1857.7687186879275,2445.7687186879275,315.7687186879275
1852.804550409555,2453.804550409556,325.8045504095551
1848.72275718712,2457.72275718712,339.72275718712007
1848.50787564853,2465.50787564853,350.50787564852993
1844.1449676604727,2466.1449676604734,362.1449676604733
1838.6196792824085,2474.6196792824085,373.6196792824084
1837.9182974150085,2475.9182974150085,384.9182974150083
1836.0278039194989,2549.1144382679654,402.02780391949887
1833.9359269943047,2485.935926994305,402.9359269943053
1831.6311896062464,2488.631189606246,416.6311896062464
1832.102954785141,2567.303995638725,426.1029547851411
1832.3414676030704,2493.3414676030707,61.34146760307045
1831.3378936726208,2298.337893672621,803.3378936726214
1797.0843540121778,2297.0843540121778,813.0843540121776
1846.8848821523368,2296.573956140661,820.5739561406608
1803.800821279004,2255.92500633542,852.4863841804112
1801.7601075510083,2287.7601075510083,827.7601075510082
1809.4480290920133,2285.4480290920133,832.4480290920135
1812.861870989979,2258.086756502212,837.861870989979
1810.0,2278.0,838.0
1818.861870989979,2272.861870989979,835.861870989979
1821.4480290920133,2269.4480290920133,842.4480290920135
1835.096212263218,2264.7601075510083,845.7601075510082
1817.800821279004,2260.800821279004,845.8008212790041
1821.5739561406608,2251.573956140661,835.5055893675541
1822.0843540121773,2251.0843540121778,849.0843540121775
1888.8436550408665,2255.337893672621,918.6014386102931
1826.3414676030704,2239.34146760307,870.5138533445598
1829.102954785141,2230.102954785141,844.102954785141
1833.6311896062464,2228.631189606246,840.6311896062463
1835.9359269943047,2215.935926994305,836.9359269943052
51.02780391949881,2234.682166729061,886.8541284006305
1763.220115722823,2199.918297415008,828.9182974150083
1852.45325701412,2189.619679282408,845.959859457047
1889.420082838689,2180.144967660473,825.144967660473
1796.1358978417195,2169.507875648529,850.8764599416648
1850.72275718712,2158.72275718712,822.72275718712
1852.804550409555,2147.804550409555,820.804550409555
1851.7687186879275,2139.7687186879275,820.7687186879274
1854.6311896062464,2125.631189606246,817.6311896062463
1858.40829210154,2116.40829210154,815.4082921015398
1859.1166920210007,2102.1166920210007,814.1166920210007
1861.773326349501,2092.773326349501,811.7733263495011
1866.395336367052,2074.395336367052,809.3953363670518
1869.0,2066.0,805.9999999999998
1870.604663632948,2053.604663632948,803.6046636329479
1874.2266736504985,1988.122618006793,799.2266736504986
1878.883307979,2025.883307979,799.8833079789991
1878.59170789846,2018.59170789846,799.5917078984601
1879.3688103937536,2005.3688103937536,799.3688103937536
1881.2312813120725,1989.2312813120725,798.2312813120725
1882.195449590445,1983.195449590445,574.1954495904449
2107.27724281288,1902.27724281288,561.2772428128798
2113.49212435147,1887.49212435147,460.2043506179602
2115.8550323395266,-41.144967660473256,532.8550323395267
2126.3803207175915,1876.3803207175915,523.3803207175916
2126.0817025849915,1864.081702584992,515.0817025849917
2062.2360923851625,1864.972196080501,500.97219608050113
2175.2573184951134,1864.0640730056948,490.0640730056947
2138.368810393754,1856.3688103937536,504.0792372764451
2139.8970452148587,1852.897045214859,460.9507571615344
2142.6585323969293,1854.6585323969296,460.6585323969296
2148.6621063273788,1849.6621063273783,452.6621063273785
2143.9156459878222,1848.9156459878225,446.9156459878224
2145.426043859339,1847.4260438593392,-66.5739561406608
2151.199178720996,1852.199178720996,432.1991787209958
2143.239892448992,1852.239892448992,426.2398924489918
2142.5519709079867,1853.5519709079863,421.5519709079865
2085.110002545672,1839.138129010021,417.138129010021
2142.0,1858.0,411.0
2141.138129010021,1904.101978260812,408.138129010021
2251.946262647503,1865.5519709079863,402.5519709079865
2148.239892448992,1867.239892448992,397.23989244899184
2150.199178720996,1870.199178720996,397.1436438306509
2153.426043859339,1873.4260438593392,387.4260438593393
2152.9156459878222,1876.9156459878225,382.9156459878225
2156.6621063273788,1882.6621063273788,377.6621063273787
2159.65853239693,1886.6585323969296,370.6585323969296
2164.897045214859,1894.897045214859,363.89704521485896
2165.368810393754,1890.4990809495896,359.36881039375373
2164.064073005695,1913.0640730056948,511.9350236565385
2165.9721960805014,1922.972196080501,346.9721960805012
2170.081702584992,1932.081702584992,340.08170258499194
2176.380320717592,1946.380320717592,340.38032071759187
2176.855032339527,1951.855032339527,325.85503233952704
2230.080048739288,1961.4921243514705,318.49212435147035
2185.27724281288,1969.27724281288,311.27724281288005
2192.195449590445,1955.225873121548,303.195449590445
2199.2312813120725,1988.2312813120725,267.0989305122389
2203.368810393754,1992.3688103937536,289.36881039375373
2210.5917078984603,2007.59170789846,280.5917078984602
2134.883307979,2223.883307979,169.9738302577842
2126.226673650499,2232.226673650499,81.22667365049891
2127.6046636329484,2249.6046636329484,81.60466363294825
2124.0,2260.0,80.00000000000016
2117.395336367052,2276.395336367052,82.39533636705207
2115.773326349501,2292.773326349501,80.7733263495014
2151.536343045653,2310.1166920210007,11.48065986966079
2106.40829210154,2322.40829210154,40.25967041437825
2102.631189606246,2331.631189606246,88.63118960624635
2101.7687186879275,2343.7687186879275,91.76871868792747
2096.804550409555,2357.804550409555,87.80455040955508
2094.7227571871204,2369.7227571871204,91.72275718712028
2092.50787564853,2380.50787564853,94.50787564852992
2091.1449676604734,2389.1449676604734,97.14496766047324
2088.619679282408,2396.619679282408,98.6196792824082
2089.9182974150085,2406.9182974150085,102.91829741500828
2087.027803919499,2413.027803919499,106.02780391949904
2084.935926994305,2418.935926994305,107.93592699430528
2044.0565645191875,2429.6311896062466,110.6311896062465
2083.1029547851413,2434.1029547851413,115.10295478514108
2079.3414676030707,61.34146760307057,112.34146760307056
2076.337893672621,2444.337893672621,117.33789367262136
2076.0843540121778,2445.0843540121778,118.08435401217768
2072.573956140661,2451.573956140661,123.57395614066073
2075.800821279004,2460.800821279004,129.8008212790042
2067.7601075510083,2459.7601075510083,136.76010755100828
2064.4480290920133,2459.4480290920133,141.44802909201346
2061.86187098998,2461.86187098998,147.86187098997902
2061.0,2456.0,154.0
2056.861870989979,2459.861870989979,187.5248417372488
2048.4480290920133,2460.4480290920133,165.44802909201346
2043.760107551008,2462.7601075510083,168.76010755100816
2040.800821279004,2381.9577923561155,170.8008212790042
2036.5739561406608,2462.573956140661,172.5739561406607
2033.0843540121773,2459.0843540121778,177.08435401217764
2021.3378936726208,2465.337893672621,118.66641846175672
2015.3414676030704,2461.34146760307,185.34146760307027
2011.102954785141,2463.102954785141,191.10295478514104
2001.6311896062464,2457.631189606246,196.63118960624607
1809.9359269943047,2398.7111202329725,53.93592699430524
1810.0278039194984,2435.027803919498,515.0278039194986
1803.9182974150085,2430.918297415008,483.7873731753499
1801.619679282408,2417.619679282408,529.6196792824081
1794.1449676604732,2408.1449676604734,537.1449676604732
1789.5078756485295,2397.507875648529,511.6226716934376
1790.7227571871197,2382.72275718712,555.7227571871198
1785.804550409555,2373.804550409555,575.804550409555
1780.7687186879273,2357.768718687927,573.7687186879272
1783.6311896062464,2348.631189606246,582.6311896062463
1772.4082921015397,2338.40829210154,589.4082921015396
1769.1166920210007,2329.1166920210007,599.1166920210007
1759.773326349501,2319.773326349501,607.7733263495011
1752.395336367052,2310.395336367052,614.395336367052
1744.9999999999998,2300.0,619.9999999999999
1739.604663632948,2285.6046636329484,627.2447266868728
1736.2266736504987,2314.715342254012,643.9086732506371
1727.883307978999,2265.883307978999,645.8833079789989
1724.59170789846,2253.5917078984603,549.4383307013821
1718.3688103937534,2243.3688103937534,663.3688103937534
1714.2312813120725,2235.2312813120725,671.2312813120725
1708.1954495904447,2225.1954495904447,678.1954495904447
1701.27724281288,2218.27724281288,676.27724281288
1698.49212435147,2201.49212435147,686.4921243514701
1692.855032339527,2199.855032339527,690.8550323395269
1688.3803207175915,2328.8026896689294,691.3803207175916
1691.0817025849915,2185.0817025849915,694.0817025849915
1684.9721960805011,2182.972196080501,697.9721960805011
1676.0640730056946,2176.0640730056944,659.7469799568566
1680.3688103937536,2166.368810393754,796.1811794870312
1756.4302022299455,2158.8970452148587,702.8970452148588
1689.8400302163334,2156.6585323969293,704.6585323969296
1674.6621063273783,2149.6621063273788,707.6621063273785
